"RING-NECKED
","Ring""-necked`",a.,,,
"RINGSAIL
","Ring""sail`",n.,,,
"RINGSTRAKED
","Ring""straked`",,,,
"RING-STREAKED
","Ring""-streaked`",,,,
"RINGTAIL
","Ring""tail`",,,,
"RING-TAILED
","Ring""-tailed`",a.,,,
"RINGTOSS
","Ring""toss`",,,,
"RING WINDING
",,,,,
"RINGWORM
","Ring""worm""",n.,,,
"RINK
",Rink,n.,,,
"RINKER
","Rink""er",,,,
"RINKING
","Rink""ing",,,,
"RINSE
",Rinse,v.,,,
"RINSE
",Rinse,,,,
"RINSER
","Rins""er",,,,
"RIOT
","Ri""ot",n.,,,
"RIOT
","Ri""ot",v.,,,
"RIOT
","Ri""ot",v.,,,
"RIOTER
","Ri""ot*er",,,,
"RIOTISE
","Ri""ot*ise",,,,
"RIOTOUR
",,,,,
"RIOTOUS
","Ri""ot*ous",a.,,,
"RIOTRY
","Ri""ot*ry",,,,
"RIP
",Rip,n.,,,
"RIP
",Rip,v.,,,
"RIP
",Rip,,,,
"RIPARIAN
","Ri*pa""ri*an",a.,,,
"RIPARIOUS
","Ri*pa""ri*ous",a.,,,
"RIP CORD
",,,,,
"RIPE
",Ripe,n.,,,
"RIPE
",Ripe,a.,,,
"RIPE
",Ripe,v.,,,
"RIPE
",Ripe,v.,,,
"RIPELY
","Ripe""ly",,,,
"RIPEN
","Rip""en",v.,,,
"RIPEN
","Rip""en",v.,,,
"RIPENESS
","Ripe""ness",n.,,,
"RIPIDOLITE
","Ri*pid""o*lite",n.,,,
"RIPIENIST
","Ri*pi*e""nist",n.,,,
"RIPIENO
","Ri*pi*e""no",a.,,,
"RIPLER; RIPPER
","Rip""ler",n.,,,
"RIPOST
","Ri*post""",n.,,,
"RIPPER
","Rip""per",,,,
"RIPPER ACT; RIPPER BILL
",,,,,
"RIPPING CORD
",,,,,
"RIPPING PANEL
",,,,,
"RIPPING STRIP
",,,,,
"RIPPLE
","Rip""ple",n.,,,
"RIPPLE
","Rip""ple",v.,,,
"RIPPLE
","Rip""ple",v.,,,
"RIPPLE
","Rip""ple",v.,,,
"RIPPLE
","Rip""ple",,,,
"RIPPLE-MARKED
","Rip""ple-marked`",,,,
"RIPPLET
","Rip""plet",,,,
"RIPPLINGLY
","Rip""pling*ly",,,,
"RIPPLY
","Rip""ply",,,,
"RIPRAP
","Rip""rap`",n.,,,
"RIPRAP
","Rip""rap`",v.,,,
"RIPSAW
","Rip""saw`",v.,,,
"RIPTOWEL
","Rip""tow*el",n.,,,
"RIS
",Ris,n.,,,
"RISE
",Rise,v.,,,
"RISE
",Rise,,,,
"RISEN
","Ris""en.
",,,,
"RISER
","Ris""er",,,,
"RISH
",Rish,,,,
"RISIBILITY
","Ris`i*bil""i*ty",n.,,,
"RISIBLE
","Ris""i*ble",a.,,,
"RISING
","Ris""ing",,,,
"RISING
","Ris""ing",,,,
"RISING
","Ris""ing",,,,
"RISK
",Risk,n.,,,
"RISK
",Risk,v.,,,
"RISKER
","Risk""er",,,,
"RISKFUL
","Risk""ful",,,,
"RISKY
","Risk""y",,,,
"RISORIAL
","Ri*so""ri*al",,,,
"RISOTTO
","Ri*sot""to",n.,,,
"RISQUE; RISQUEE
","Ris`qué""",a.,,,
"RISSE
",Risse,,,,
"RISSOID
","Ris""soid",n.,,,
"RISSOLE
","Ris`sole""",n.,,,
"RIST
",Rist,,,,
"RIT
",Rit,,,,
"RITARDANDO
","Ri`tar*dan""do",a.,,,
"RITE
",Rite,n.,,,
"RITENUTO
","Ri`te*nu""to",a.,,,
"RITORNELLE; RITORNELLO
","Rit`or*nelle""",n.,,,
"RITRATTO
","Ri*trat""to",,,,
"RITUAL
","Rit""u*al",,,,
"RITUAL
","Rit""u*al",n.,,,
"RITUALISM
","Rit""u*al*ism",n.,,,
"RITUALIST
","Rit""u*al*ist",n.,,,
"RITUALISTIC
","Rit`u*al*is""tic",,,,
"RITUALLY
","Rit""u*al*ly",,,,
"RIVAGE
","Riv""age",n.,,,
"RIVAL
","Ri""val",n.,,,
"RIVAL
","Ri""val",,,,
"RIVAL
","Ri""val",v.,,,
"RIVAL
","Ri""val",v.,,,
"RIVALESS
","Ri""val*ess",,,,
"RIVALITY
","Ri*val""i*ty",n.,,,
"RIVALRY
","Ri""val*ry",,,,
"RIVALSHIP
","Ri""val*ship",,,,
"RIVE
",Rive,v.,,,
"RIVE
",Rive,v.,,,
"RIVE
",Rive,,,,
"RIVEL
","Riv""el",v.,,,
"RIVEL
","Riv""el",,,,
"RIVEN
","Riv""en",,,,
"RIVER
","Riv""er",,,,
"RIVER
","Riv""er",n.,,,
"RIVER
","Riv""er",v.,,,
"RIVERED
","Riv""ered",,,,
"RIVERET
","Riv""er*et",,,,
"RIVERHOOD
","Riv""er*hood",,,,
"RIVERLING
","Riv""er*ling",,,,
"RIVERSIDE
","Riv""er*side`",,,,
"RIVERY
","Riv""er*y",,,,
"RIVET
","Riv""et",n.,,,
"RIVET
","Riv""et",v.,,,
"RIVETER
","Riv""et*er",,,,
"RIVETING
","Riv""et*ing",,,,
"RIVIERE
","Ri`vière""",n.,,,
"RIVOSE
","Ri*vose""",a.,,,
"RIVULET
","Riv""u*let",n.,,,
"RIXATION
","Rix*a""tion",n.,,,
"RIXATRIX
","Rix*a""trix",n.,,,
"RIXDALER
","Rix""da`ler",,,,
"RIX-DOLLAR
","Rix""-dol`lar",n.,,,
"RIZZAR
","Riz""zar",v.,,,
"ROACH
",Roach,n.,,,
"ROACH
",Roach,n.,,,
"ROACH
",Roach,v.,,,
"ROACH-BACKED
","Roach""-backed`",,,,
"ROAD
",Road,n.,,,
"ROADBED
","Road""bed`",,,,
"ROADLESS
","Road""less",,,,
"ROADMAKER
","Road""mak`er",,,,
"ROADSIDE
","Road""side`",,,,
"ROADSTEAD
","Road""stead",n.,,,
"ROADSTER
","Road""ster",,,,
"ROADWAY
","Road""way`",,,,
"ROAM
",Roam,v.,,,
"ROAM
",Roam,v.,,,
"ROAM
",Roam,,,,
"ROAMER
","Roam""er",,,,
"ROAN
",Roan,a.,,,
"ROAN
",Roan,,,,
"ROAR
",Roar,v.,,,
"ROAR
",Roar,v.,,,
"ROAR
",Roar,,,,
"ROARER
","Roar""er",,,,
"ROARING
","Roar""ing",,,,
"ROARING FORTIES
",,,,,
"ROARINGLY
","Roar""ing*ly",,,,
"ROAST
",Roast,v.,,,
"ROAST
",Roast,v.,,,
"ROAST
",Roast,,,,
"ROAST
",Roast,a.,,,
"ROASTER
","Roast""er",,,,
"ROASTING
","Roast""ing",,,,
"ROB
",Rob,n.,,,
"ROB
",Rob,v.,,,
"ROB
",Rob,v.,,,
"ROBALO; ROBALITO
","Rob""a*lo",n.,,,
"ROBAND
","Rob""and",n.,,,
"ROBBER
","Rob""ber",,,,
"ROBBERY
","Rob""ber*y",,,,
"ROBBIN
","Rob""bin",n.,,,
"ROBBIN
","Rob""bin",n.,,,
"ROBE
",Robe,n.,,,
"ROBE
",Robe,v.,,,
"ROBE-DE-CHAMBRE
","Robe`-de-cham""bre",n.,,,
"ROBERDSMAN; ROBERTSMAN
","Rob""erds*man",,,,
"ROBERT
","Rob""ert",n.,,,
"ROBIN
","Rob""in",n.,,,
"ROBINET
","Rob""i*net",,,,
"ROBING
","Rob""ing",,,,
"ROBIN GOODFELLOW
",,,,,
"ROBINIA
","Ro**bin""i*a",n.,,,
"ROBLE
","Ro""ble",n.,,,
"ROBORANT
","Rob""o*rant",a.,,,
"ROBORATE
","Rob""o*rate",v.,,,
"ROBORATION
","Rob`o*ra""tion",n.,,,
"ROBOREAN; ROBOREOUS
","Ro*bo""re*an",a.,,,
"ROBUST
","Ro*bust""",a.,,,
"ROBUSTIOUS
","Ro*bus""tious",a.,,,
"ROBUSTLY
","Ro*bust""ly",,,,
"ROBUSTNESS
","Ro*bust""ness",,,,
"ROC
",Roc,n.,,,
"ROCAILLE
","Ro`caille""",n.,,,
"ROCAMBOLE
","Roc""am*bole",n.,,,
"ROCCELLIC
","Roc*cel""lic",a.,,,
"ROCCELLIN
","Roc*cel""lin",,,,
"ROCHE
",Roche,n.,,,
"ROCHE ALUM
",,,,,
"ROCHELIME
","Roche""lime`",n.,,,
"ROCHELLE
","Ro*chelle""",,,,
"ROCHE MOUTONNEE
",,,,,
"ROCHET
","Roch""et",n.,,,
"ROCHET
","Roch""et",n.,,,
"ROCHING CASK
",,,,,
"ROCK
",Rock,,,,
"ROCK
",Rock,n.,,,
"ROCK
",Rock,n.,,,
"ROCK
",Rock,v.,,,
"ROCK
",Rock,v.,,,
"ROCKAWAY
","Rock""a*way",,,,
"ROCKELAY; ROCKLAY
","Rock""e*lay",,,,
"ROCKER
","Rock""er",,,,
"ROCKERED
","Rock""ered",a.,,,
"ROCKERY
","Rock""er*y",n.,,,
"ROCKET
","Rock""et",n.,,,
"ROCKET
","Rock""et",n.,,,
"ROCKET
","Rock""et",v.,,,
"ROCKETER
","Rock""et*er",n.,,,
"ROCKFISH
","Rock""fish`",n.,,,
"ROCKINESS
","Rock""i*ness",n.,,,
"ROCKING
","Rock""ing",,,,
"ROCKING-CHAIR
","Rock""ing-chair`",,,,
"ROCKING-HORSE
","Rock""ing-horse`",,,,
"ROCKING-STONE
","Rock""ing-stone`",,,,
"ROCKLESS
","Rock""less",,,,
"ROCKLING
","Rock""ling",n.,,,
"ROCKROSE
","Rock""rose`",n.,,,
"ROCK SHAFT
",,v.,,,
"ROCK STAFF
",,v.,,,
"ROCKSUCKER
","Rock""suck`er",n.,,,
"ROCKWEED
","Rock""weed`",n.,,,
"ROCKWOOD
","Rock""wood`",n.,,,
"ROCKWORK
","Rock""work`",,,,
"ROCKY
","Rock""y",,,,
"ROCOA
","Ro""coa",n.,,,
"ROCOCO
","Ro*co""co",n.,,,
"ROCOCO
","Ro*co""co",,,,
"ROD
",Rod,n.,,,
"RODDY
","Rod""dy",,,,
"RODDY
","Rod""dy",,,,
"RODE
",Rode,n.,,,
"RODE
",Rode,,,,
"RODE
",Rode,,,,
"RODENT
","Ro""dent",a.,,,
"RODENT
","Ro""dent",n.,,,
"RODENTIA
","Ro*den""ti*a",n.,,,
"RODEO
","Ro*de""o",n.,,,
"RODGE
",Rodge,n.,,,
"RODOMEL
","Rod""o*mel",n.,,,
"RODOMONT
","Rod""o*mont",n.,,,
"RODOMONT
","Rod""o*mont",,,,
"RODOMONTADE
","Rod`o*mon*tade""",n.,,,
"RODOMONTADE
","Rod`o*mon*tade""",v.,,,
"RODOMONTADIST
","Rod`o*mon*tad""ist",,,,
"RODOMONTADO
","Rod`o*mon*ta""do",,,,
"RODOMONTADOR
","Rod`o*mon*ta""dor",,,,
"RODSMAN
","Rods""man",,,,
"RODY
","Ro""dy",,,,
"ROE
",Roe,n.,,,
"ROE
",Roe,n.,,,
"ROEBUCK
","Roe""buck`",n.,,,
"ROED
",Roed,a.,,,
"ROEDEER
","Roe""deer`",n.,,,
"ROE, RICHARD
",Roe,,,,
"ROESTONE
","Roe""stone`",n.,,,
"ROGATION
","Ro*ga""tion",n.,,,
"ROGATORY
","Rog""a*to*ry",a.,,,
"ROGER
","Rog""er",n.,,,
"ROGUE
",Rogue,n.,,,
"ROGUE
",Rogue,v.,,,
"ROGUE
",Rogue,v.,,,
"ROGUERY
","Rogu""er*y",,,,
"ROGUESHIP
","Rogue""ship",,,,
"ROGUISH
","Rogu""ish",,,,
"ROGUY
","Rogu""y",,,,
"ROHOB
","Ro""hob",,,,
"ROIAL
","Roi""al",,,,
"ROIL
",Roil,v.,,,
"ROIL
",Roil,v.,,,
"ROILY
","Roil""y",,,,
"ROIN
",Roin,v.,,,
"ROIN
",Roin,n.,,,
"ROINISH
","Roin""ish",,,,
"ROINT
",Roint,,,,
"ROIST
",Roist,v.,,,
"ROISTER
","Roist""er",v.,,,
"ROISTER
","Roist""er",,,,
"ROISTERER
","Roist""er*er",,,,
"ROISTERLY
","Roist""er*ly",,,,
"ROISTERLY
","Roist""er*ly",,,,
"ROKAMBOLE
","Rok""am*bole",,,,
"ROKE
",Roke,n.,,,
"ROKEAGE; ROKEE
","Roke""age",n.,,,
"ROKELAY
","Rok""e*lay",n.,,,
"ROKY
","Rok""y",a.,,,
"ROLE
",Rôle,n.,,,
"ROLL
",Roll,v.,,,
"ROLL
",Roll,v.,,,
"ROLL
",Roll,n.,,,
"ROLLABLE
","Roll""a*ble",,,,
"ROLLER
","Roll""er",,,,
"ROLLER BEARING
",,,,,
"ROLLER COASTER
",,,,,
"ROLLEY
","Rol""ley",n.,,,
"ROLLIC
","Rol""lic",v.,,,
"ROLLICHE; ROLLEJEE; ROLLICHIE
","Rol""li*che",n.,,,
"ROLLING
","Roll""ing",,,,
"ROLLING-PIN
","Roll""ing-pin`",,,,
"ROLLWAY
","Roll""way`",,,,
"ROLLY-POLY
","Roll""y-po`ly",,,,
"ROLLY-POOLY
","Roll""y-pool`y",n.,,,
"ROLY-POLY
","Ro""ly-po`ly",n.,,,
"ROMAGE
","Rom""age",n.,,,
"ROMAIC
","Ro*ma""ic",a.,,,
"ROMAJIKAI
","Ro""ma*ji*ka`i",n.,,,
"ROMAN
","Ro""man",a.,,,
"ROMAN
","Ro""man",,,,
"ROMAN CALENDAR
",,,,,
"ROMANCE
","Ro*mance""",n.,,,
"ROMANCE
","Ro*mance""",,,,
"ROMANCE
","Ro*mance""",v.,,,
"ROMANCER
","Ro*man""cer",,,,
"ROMANCIST
","Ro*man""cist",,,,
"ROMANCY
","Ro*man""cy",,,,
"ROMANESQUE
","Ro`man*esque""",a.,,,
"ROMANESQUE
","Ro`man*esque""",,,,
"ROMANIC
","Ro*man""ic",a.,,,
"ROMANISH
","Ro""man*ish",,,,
"ROMANISM
","Ro""man*ism",,,,
"ROMANIST
","Ro""man*ist",,,,
"ROMANIZE
","Ro""man*ize",v.,,,
"ROMANIZE
","Ro""man*ize",v.,,,
"ROMANIZER
","Ro""man*i`zer",,,,
"ROMANSCH
","Ro*mansch""",n.,,,
"ROMANT
","Ro*mant""",,,,
"ROMANTIC
","Ro*man""tic",a.,,,
"ROMANTICAL
","Ro*man""tic*al",,,,
"ROMANTICALY
","Ro*man""tic*al*y",,,,
"ROMANTICISM
","Ro*man""ti*cism",n.,,,
"ROMANTICIST
","Ro*man""ti*cist",,,,
"ROMANTICLY
","Ro*man""tic*ly",,,,
"ROMANTICNESS
","Ro*man""tic*ness",,,,
"ROMANY
","Rom""a*ny",n.,,,
"ROMANZA
","Ro*man""za",n.,,,
"ROMAUNT
","Ro*maunt""",n.,,,
"ROMBLE
","Rom""ble",,,,
"ROMBOWLINE
","Rom*bow""line",n.,,,
"ROMEINE; ROMEITE
","Ro""me*ine",n.,,,
"ROMEKIN
","Rome""kin",n.,,,
"ROME PENNY; ROME SCOT
",,,,,
"ROMEWARD
","Rome""ward",,,,
"ROMEWARD
","Rome""ward",,,,
"ROMIC
","Rom""ic",,,,
"ROMISH
","Rom""ish",,,,
"ROMIST
","Rom""ist",,,,
"ROMP
",Romp,v.,,,
"ROMP
",Romp,,,,
"ROMPING
","Romp""ing",,,,
"ROMPINGLY
","Romp""ing*ly",,,,
"ROMPISH
","Romp""ish",,,,
"ROMPU
","Rom""pu",a.,,,
"RONCADOR
","Ron`ca*dor""",n.,,,
"RONCHIL
","Ron""chil",n.,,,
"RONCO
","Ron""co",n.,,,
"RONDACHE
","Ron`dache""",n.,,,
"RONDE
",Ronde,n.,,,
"RONDEAU
","Ron*deau""",n.,,,
"RONDEL
","Ron""del",n.,,,
"RONDELETIA
","Ron`de*le""ti*a",n.,,,
"RONDLE
","Ron""dle",n.,,,
"RONDO
","Ron""do",n.,,,
"RONDURE
","Ron""dure",n.,,,
"RONG
",Rong,,,,
"RONG
",Rong,,,,
"RONGEUR
","Ron`geur""",n.,,,
"RONIN
","Ro""nin""",n.,,,
"RONION; RONYON
","Ron""ion",n.,,,
"RONNE; RONNEN
","Ron""ne",,,,
"RONT
",Ront,n.,,,
"RONTGEN
","Rönt""gen",,,,
"RONTGENIZE
","Rönt""gen*ize",v.,,,
"RONTGEN RAY
",,,,,
"ROOD
",Rood,n.,,,
"ROODEBOK
","Roo""de*bok",n.,,,
"ROODY
","Rood""y",,,,
"ROOF
",Roof,n.,,,
"ROOF
",Roof,v.,,,
"ROOFER
","Roof""er",,,,
"ROOFING
","Roof""ing",,,,
"ROOFLESS
","Roof""less",,,,
"ROOFLET
","Roof""let",,,,
"ROOFTREE
","Roof""tree`",,,,
"ROOFY
",Roof`y,,,,
"ROOK
",Rook,,,,
"ROOK
",Rook,v.,,,
"ROOK
",Rook,n.,,,
"ROOK
",Rook,n.,,,
"ROOK
",Rook,v.,,,
"ROOKERY
","Rook""er*y",,,,
"ROOKY
","Rook""y",a.,,,
"ROOM
",Room,n.,,,
"ROOM
",Room,v.,,,
"ROOM
",Room,a.,,,
"ROOMAGE
","Room""age",n.,,,
"ROOMER
","Room""er",,,,
"ROOMER
","Room""er",adv.,,,
"ROOMFUL
","Room""ful",,,,
"ROOMFUL
","Room""ful",,,,
"ROOMILY
","Room""i*ly",,,,
"ROOMINESS
","Room""i*ness",,,,
"ROOMLESS
","Room""less",,,,
"ROOMMATE
","Room""mate`",,,,
"ROOMSOME
","Room""some",,,,
"ROOMTH
",Roomth,,,,
"ROOMTHY
","Roomth""y",,,,
"ROOMY
","Room""y",,,,
"ROON
",Roon,a.,,,
"ROOP
",Roop,,,,
"ROORBACK; ROORBACH
","Roor""back",,,,
"ROOSA OIL
",,,,,
"ROOST
",Roost,,,,
"ROOST
",Roost,v.,,,
"ROOST
",Roost,n.,,,
"ROOST
",Roost,v.,,,
"ROOSTCOCK
","Roost""cock`",,,,
"ROOSTER
","Roost""er",,,,
"ROOT
",Root,v.,,,
"ROOT
",Root,v.,,,
"ROOT
",Root,n.,,,
"ROOT
",Root,v.,,,
"ROOT
",Root,v.,,,
"ROOTCAP
","Root""cap`",n.,,,
"ROOTED
","Root""ed",,,,
"ROOTER
",Rooter,,,,
"ROOTERY
","Root""er*y",,,,
"ROOTLESS
","Root""less",,,,
"ROOTLET
","Root""let",,,,
"ROOTSTOCK
","Root""stock`",n.,,,
"ROOTY
","Root""y",,,,
"ROPALIC
","Ro*pal""ic",,,,
"ROPE
",Rope,n.,,,
"ROPE
",Rope,v.,,,
"ROPE
",Rope,v.,,,
"ROPEBAND
","Rope""band`",n.,,,
"ROPEDANCER
","Rope""dan`cer",,,,
"ROPER
","Rop""er",,,,
"ROPERY
","Rop""er*y",,,,
"ROPE'S-END
","Rope's""-end`",v.,,,
"ROPEWALK
","Rope""walk`",,,,
"ROPEWALKER
","Rope""walk`er",,,,
"ROPE-YARN
","Rope""-yarn`",,,,
"ROPILY
","Rop""i*ly",,,,
"ROPINESS
","Rop""i*ness",,,,
"ROPISH
","Rop""ish",,,,
"ROPY
","Rop""y",,,,
"ROQUE
",,n.,,,
"ROQUEFORT CHEESE; ROQUEFORT
",,,,,
"ROQUELAURE
","Roq""ue*laure",n.,,,
"ROQUET
","Ro*quet""",v.,,,
"ROQUET
","Ro*quet""",v.,,,
"RORAL
","Ro""ral",a.,,,
"RORATION
","Ro*ra""tion",n.,,,
"RORIC
","Ro""ric",a.,,,
"RORID
","Ro""rid",a.,,,
"RORIFEROUS
","Ro*rif""er*ous",a.,,,
"RORIFLUENT
","Ro*rif""lu*ent",a.,,,
"RORQUAL
","Ror""qual",n.,,,
"RORULENT
","Ro""ru*lent",a.,,,
"RORY
","Ro""ry",a.,,,
"ROSACEOUS
","Ro*sa""ceous",a.,,,
"ROSACIC
","Ro*sac""ic",a.,,,
"ROSALGAR
","Ro*sal""gar",,,,
"ROSALIA
","Ro*sa""li*a",n.,,,
"ROSANILINE
",,n.,,,
"ROSARIAN
","Ro*sa""ri*an",,,,
"ROSARY
","Ro""sa*ry",,,,
"ROSCID
","Ros""cid",a.,,,
"ROSCOELITE
","Ros""coe*lite",n.,,,
"ROSE
",Rose,,,,
"ROSE
",Rose,n.,,,
"ROSE
",Rose,v.,,,
"ROSEAL
","Ro""se*al",a.,,,
"ROSEATE
","Ro""se*ate",a.,,,
"ROSEBAY
","Rose""bay`",n.,,,
"ROSEBUD
","Rose""bud`",,,,
"ROSEBUSH
","Rose""bush`",,,,
"ROSE-COLORED
","Rose""-col`ored",,,,
"ROSE-CUT
","Rose""-cut`",,,,
"ROSEDROP
","Rose""drop`",,,,
"ROSEFINCH
","Rose""finch",n.,,,
"ROSEFISH
","Rose""fish`",n.,,,
"ROSEHEAD
","Rose""head`",,,,
"ROSEINE
",,,,,
"ROSELITE
","Ro""se*lite",n.,,,
"ROSELLA
","Ro""sel""la",n.,,,
"ROSELLE
","Ro*selle""",n.,,,
"ROSEMALOES
","Rose`mal""oes",n.,,,
"ROSEMARY
","Rose""ma*ry",n.,,,
"ROSEN
","Ros""en",,,,
"ROSENMULLER'S ORGAN; ROSENMUELLER'S ORGAN
",,,,,
"ROSEO-
",,,,,
"ROSEOLA
","Ro*se""o*la",n.,,,
"ROSE-PINK
","Rose""-pink`",,,,
"ROSER
","Ros""er",,,,
"ROSE-RED
","Rose""-red`",,,,
"ROSE-RIAL
","Rose""-ri`al",n.,,,
"ROSEROOT
","Rose""root`",n.,,,
"ROSERY
","Ros""er*y",,,,
"ROSET
","Ro""set",n.,,,
"ROSETTA STONE
",,,,,
"ROSETTA WOOD
",,,,,
"ROSETTE
",Ro*sette,n.,,,
"ROSE WATER
",,,,,
"ROSE-WATER
","Rose""-wa`ter",,,,
"ROSEWOOD
","Rose""wood",,,,
"ROSEWORM
","Rose""worm`",n.,,,
"ROSEWORT
","Rose""wort`",n.,,,
"ROSICRUCIAN
","Ros`i*cru""cian",n.,,,
"ROSICRUCIAN
","Ros`i*cru""cian",,,,
"ROSIED
","Ros""ied",,,,
"ROSIER
","Ro""sier",n.,,,
"ROSILY
","Ros""i*ly",,,,
"ROSIN
","Ros""in",n.,,,
"ROSIN
","Ros""in",v.,,,
"ROSINESS
","Ros""i*ness",,,,
"ROSINWEED
","Ros""in*weed`",n.,,,
"ROSINY
","Ros""in*y",,,,
"ROSLAND
","Ros""land",n.,,,
"ROSMARINE
","Ros""ma*rine`",n.,,,
"ROSMARINE
","Ros""ma*rine",n.,,,
"ROSOLIC
","Ro*sol""ic",a.,,,
"ROSS
",,n.,,,
"ROSS
",Ross,v.,,,
"ROSSEL
","Ros""sel",,,,
"ROSSEL CURRENT
",,,,,
"ROSSEL CURRENT
",,,,,
"ROSSELLY
","Ros""sel*ly",,,,
"ROST
",Rost,,,,
"ROSTEL
","Ros""tel",n.,,,
"ROSTELLAR
","Ros*tel""lar",,,,
"ROSTELLATE
","Ros""tel*late",a.,,,
"ROSTELLIFORM
","Ros*tel""li*form",,,,
"ROSTELLUM
","Ros*tel""lum",,,,
"ROSTER
","Ros""ter",n.,,,
"ROSTRA
","Ros""tra",n.,,,
"ROSTRAL
","Ros""tral",a.,,,
"ROSTRATE; ROSTRATED
","Ros""trate",a.,,,
"ROSTRIFERA
","Ros*trif""e*ra",n.,,,
"ROSTRIFORM
","Ros""tri*form",a.,,,
"ROSTRULUM
","Ros""tru*lum",,,,
"ROSTRUM
","Ros""trum",,,,
"ROSULATE
","Ro""su*late",a.,,,
"ROSY
","Ros""y",a.,,,
"ROT
",Rot,v.,,,
"ROT
",Rot,v.,,,
"ROT
",Rot,,,,
"ROTA
","Ro""ta",n.,,,
"ROTA
","Ro""ta",n.,,,
"ROTACISM
","Ro""ta*cism",,,,
"ROTAL
","Ro""tal",,,,
"ROTALITE
","Ro""ta*lite",n.,,,
"ROTARY
","Ro""ta*ry",a.,,,
"ROTASCOPE
","Ro""ta*scope",n.,,,
"ROTATE
","Ro""tate",a.,,,
"ROTATE
","Ro""tate",v.,,,
"ROTATE
","Ro""tate",v.,,,
"ROTATED
","Ro""ta*ted",,,,
"ROTATION
","Ro*ta""tion",n.,,,
"ROTATION
","Ro*ta""tion",,,,
"ROTATIVE
","Ro""ta*tive",a.,,,
"ROTATOR
","Ro*ta""tor",n.,,,
"ROTATORIA
","Ro`ta*to""ri*a",n.,,,
"ROTATORY
","Ro""ta*to*ry",a.,,,
"ROTATORY
","Ro""ta*to*ry",n.,,,
"ROTCHE
",Rotche,n.,,,
"ROTCHET
","Rotch""et",n.,,,
"ROTE
",Rote,,,,
"ROTE
",Rote,n.,,,
"ROTE
",Rote,n.,,,
"ROTE
",Rote,n.,,,
"ROTE
",Rote,v.,,,
"ROTE
",Rote,v.,,,
"ROTELLA
","Ro*tel""la",n.,,,
"ROTGUT
","Rot""gut",,,,
"ROTHER
","Roth""er",a.,,,
"ROTHER
","Roth""er",n.,,,
"ROTIFER
","Ro""ti*fer",n.,,,
"ROTIFERA
","Ro*tif""e*ra",,,,
"ROTIFORM
","Ro""ti*form",a.,,,
"ROTOGRAPH
","Ro""to*graph",n.,,,
"ROTOR
","Ro""tor",n.,,,
"ROTTA
","Rot""ta",n.,,,
"ROTTEN
","Rot""ten",a.,,,
"ROTULA
","Rot""u*la",n.,,,
"ROTULAR
","Rot""u*lar",a.,,,
"ROTUND
","Ro*tund""",a.,,,
"ROTUND
","Ro*tund""",,,,
"ROTUNDA
","Ro*tun""da",n.,,,
"ROTUNDATE
","Ro*tund""ate",,,,
"ROTUNDIFOLIOUS
","Ro*tund`i*fo""li*ous",a.,,,
"ROTUNDITY
","Ro*tund""i*ty",n.,,,
"ROTUNDNESS
","Ro*tund""ness",,,,
"ROTUNDO
","Ro*tun""do",,,,
"ROTURE
",Ro`ture,n.,,,
"ROTURER
","Ro*tur""er",,,,
"ROTURIER
","Ro`tu`rier""",n.,,,
"ROTY
","Rot""y",v.,,,
"ROUBLE
","Rou""ble",,,,
"ROUCHE
",Rouche,,,,
"ROUE
","Rou`é""",n.,,,
"ROUET
","Rou`et""",n.,,,
"ROUGE
",Rouge,a.,,,
"ROUGE
",Rouge,n.,,,
"ROUGE
",Rouge,v.,,,
"ROUGE
",Rouge,v.,,,
"ROUGECROIX
",,n.,,,
"ROUGE DRAGON
",,n.,,,
"ROUGH
",Rough,a.,,,
"ROUGH
",Rough,,,,
"ROUGH
",Rough,,,,
"ROUGH
",Rough,v.,,,
"ROUGHCAST
","Rough`cast""",v.,,,
"ROUGHCAST
","Rough""cast`",,,,
"ROUGHCASTER
","Rough""cast`er",,,,
"ROUGHDRAW
","Rough""draw`",v.,,,
"ROUGHDRY
","Rough""dry`",v.,,,
"ROUGHEN
","Rough""en",v.,,,
"ROUGHEN
","Rough""en",v.,,,
"ROUGH-FOOTED
","Rough""-foot`ed",a.,,,
"ROUGH-GRAINED
","Rough""-grained",,,,
"ROUGHHEAD
","Rough""head`",n.,,,
"ROUGHHEW
","Rough""hew`",v.,,,
"ROUGHHEWER
","Rough""hew`er",,,,
"ROUGHHEWN
","Rough""hewn`",,,,
"ROUGHING-IN
","Rough""ing-in`",,,,
"ROUGHINGS
","Rough""ings",n.,,,
"ROUGHISH
","Rough""ish",,,,
"ROUGHLEG
","Rough""leg`",n.,,,
"ROUGH-LEGGED
","Rough""-legged`",a.,,,
"ROUGHLY
","Rough""ly",,,,
"ROUGHNESS
","Rough""ness",,,,
"ROUGHRIDER
","Rough""rid`er",,,,
"ROUGHSCUFF
","Rough""scuff",n.,,,
"ROUGHSETTER
","Rough""set`ter",,,,
"ROUGHSHOD
","Rough""shod",,,,
"ROUGHSTRINGS
","Rough""strings`",n.,,,
"ROUGHT
",Rought,,,,
"ROUGHT
",Rought,,,,
"ROUGHTAIL
","Rough""tail`",n.,,,
"ROUGHWORK
","Rough""work`",v.,,,
"ROUGHWROUGHT
","Rough""wrought`",,,,
"ROUK
",Rouk,v.,,,
"ROULADE
","Rou`lade""",n.,,,
"ROULEAU
","Rou`leau""",,,,
